child_id,parent_id,link_type,degree,betweenness,closeness
ix5a8x6,z0fnmc,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5a9bc,ix2yfoa,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5aa86,ix4rjqj,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5af54,ix4nt9o,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.857441808883045e-05
ix5ai47,iww81b7,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5ajck,yxr35y,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5ak6q,iwzydt3,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5amj4,z0fpzl,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5anfn,z0f9ep,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5artf,z0eqgu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5aty1,yxuing,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5auq9,z0f9ep,reply to a submission,0.0001125087194257555,1.4177516399285122e-08,3.0002325180201466e-05
ix5aywx,iwt0pa0,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5az1z,ix59age,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5b26z,ix4wpf2,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5bb8i,z0f9ep,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bd2g,iwsf6d3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5bfzr,ix54sst,reply to a comment,6.75052316554533e-05,4.05071897122432e-09,3.600279021624176e-05
ix5bh9y,z0fvbe,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bj1l,yxsh1y,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ix5bjdh,ix5az1z,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ix5bph7,z0fww0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bqn6,z0fnmc,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bqnc,iwuvqhu,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
ix5bued,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bw0i,yxr35y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5bxbs,ix5bfzr,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5bzmm,z0fyru,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5c4e3,iwsi7ho,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5c4i2,ix4dthf,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5c4wm,ix5717o,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5c7tp,ix4gw6c,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5c8a8,z0g0am,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5cbao,z0g0up,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5cfkm,z0g1mq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5cgqn,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5cl1e,iwsb8yg,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5cles,iwysul3,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5cn91,z0g2z7,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5coh2,iwpk1aw,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5cp8z,z0g3ay,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5cpph,z0f9ep,reply to a submission,4.50034877703022e-05,1.113947717086688e-08,3.0002325180201466e-05
ix5cs8z,z054ax,reply to a submission,9.00069755406044e-05,7.088758199642561e-09,3.0002325180201466e-05
ix5cu1w,ix59rpj,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.375261582772665e-05
ix5cvx1,ix52fv4,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
ix5d09q,ix5cu1w,reply to a comment,4.50034877703022e-05,8.10143794244864e-09,3.600279021624176e-05
ix5d659,yxuing,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5d7hu,iwu7oq2,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5d9ml,z0g6va,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5dae9,ix5bfzr,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5dan0,ix42lr8,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5dbxz,z04c5b,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5deu9,ix527bb,reply to a comment,0.0001350104633109066,1.51901961420912e-08,3.857441808883045e-05
ix5dewj,z0e9qg,reply to a submission,4.50034877703022e-05,4.05071897122432e-09,3.0002325180201466e-05
ix5difl,z0f9ep,reply to a submission,9.00069755406044e-05,7.088758199642561e-09,3.0002325180201466e-05
ix5djoj,iwvpdct,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ix5djyo,z0g8pz,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5dnvh,ix5bjdh,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ix5dnvw,z01e4q,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5dr4h,ix5deu9,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5dsgh,z03wws,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5dt7g,z0g3ay,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5dxc8,ix5a474,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ix5dyan,z0fbqa,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5e0i7,ix5dnvh,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5e6br,z0gcnq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5e6j5,z01e4q,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5e8id,yxlay9,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5eb5l,z0g8pz,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ebv2,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ef30,ix04ote,reply to a comment,4.50034877703022e-05,8.10143794244864e-09,4.000310024026862e-05
ix5egjz,iwwezk9,reply to a comment,6.75052316554533e-05,9.11411768525472e-09,3.375261582772665e-05
ix5eib9,z0apcl,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5eiw0,z09o6j,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ejrn,ix59zsw,reply to a comment,4.50034877703022e-05,9.11411768525472e-09,3.375261582772665e-05
ix5el7i,ix5auq9,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5eo5i,ix5cpph,reply to a comment,6.75052316554533e-05,1.51901961420912e-08,3.375261582772665e-05
ix5eo7w,ix5dxc8,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5epbn,z01e4q,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ev88,z0atwn,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
ix5exw7,ix1q1ln,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5f146,iwtvtab,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5f4nu,ix4heht,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5f5fm,ix5eo7w,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5f6dk,z0fbqa,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5f9cw,ix59tst,reply to a comment,4.50034877703022e-05,1.063313729946384e-08,3.375261582772665e-05
ix5fc6k,z0gk4g,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fc9e,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fckr,yzkh50,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fd9o,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fh4v,ix5eo5i,reply to a comment,4.50034877703022e-05,1.620287588489728e-08,3.600279021624176e-05
ix5fkjm,iwq95ov,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5fm2b,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fmjb,ix4htnb,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5fnk2,ix5ejrn,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,3.600279021624176e-05
ix5fo35,z0fww0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fp4u,yxofgp,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fv0s,ix5f6dk,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5fvjs,ix5difl,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5fwqi,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5fzch,iwr2c3a,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5g7pu,ix4pn21,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5gc2f,ix5fvjs,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ix5gcf8,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gdm6,ix55nge,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5gg27,z0greo,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gkvj,ix5fnk2,reply to a comment,6.75052316554533e-05,1.01267974280608e-08,3.750290647525183e-05
ix5gmsg,ix5cs8z,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ix5goh9,z0czic,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gp55,z0gszx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gq9w,ix374vb,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5gskj,ix5fh4v,reply to a comment,4.50034877703022e-05,1.7721895499106403e-08,3.750290647525183e-05
ix5guw3,z0gu2a,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gvva,ix5gskj,reply to a comment,4.50034877703022e-05,1.822823537050944e-08,3.857441808883045e-05
ix5gzcx,z09o6j,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5gzkf,z0f9ep,reply to a submission,6.75052316554533e-05,1.51901961420912e-08,3.0002325180201466e-05
ix5h06o,iwxcnj1,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5h18n,ix5gc2f,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ix5h1f0,ix549bh,reply to a comment,2.25017438851511e-05,0.0,4.125319712277701e-05
ix5h20h,ix4yae5,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5h69l,iwyr12r,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5h7fg,ix5gmsg,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5h7h2,z0eeha,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5h9rc,ix5h18n,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5hcnc,ix5anfn,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5heke,ix4y3mp,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5hii3,z0f9ep,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
ix5hkza,ix5cs8z,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
ix5hmcw,ix5gzkf,reply to a comment,6.75052316554533e-05,1.9747254984718563e-08,3.375261582772665e-05
ix5hpig,ix5hmcw,reply to a comment,9.00069755406044e-05,2.227895434173376e-08,3.600279021624176e-05
ix5hrb0,ix4mfxb,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5hv0c,z0h0mu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5hyzq,ix5hii3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5i3fy,ix44jsf,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5i5bq,ix5hkza,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5i64q,z0h2ot,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5i79m,ix5fmjb,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
ix5ibzq,ix5gkvj,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
ix5imqj,yxlay9,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
ix5ipy7,ix549bh,reply to a comment,2.25017438851511e-05,0.0,4.125319712277701e-05
ix5iu77,ix5ibzq,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5iuir,ix4sgk3,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5iw7i,z0eeha,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5iy9r,iwqub10,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5izfc,z01e4q,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5j068,z0h86u,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5j1cs,ix4lwyk,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5j2oi,ix59tst,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5j2x8,z0dajn,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5jaxd,ix5hpig,reply to a comment,9.00069755406044e-05,2.02535948561216e-08,3.750290647525183e-05
ix5jdl3,ix547zr,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5jei3,ix2if2w,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5jiak,ix4ex1e,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ix5jk1p,iws646y,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5jofh,ix54sst,reply to a comment,6.75052316554533e-05,8.10143794244864e-09,3.600279021624176e-05
ix5jrn7,yz7s3e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5jsio,iwrkhkx,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5jugt,iwt6xtr,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5juqv,ix5jiak,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5jw1e,ix5d09q,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.750290647525183e-05
ix5jy2f,z0dajn,reply to a submission,9.00069755406044e-05,4.05071897122432e-09,3.0002325180201466e-05
ix5jzcf,ix5gvva,reply to a comment,4.50034877703022e-05,1.7721895499106403e-08,3.937805179901443e-05
ix5k3z2,z0czic,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kabi,z0gdnv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kc3k,ix3jk0v,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,4.091226160936564e-05
ix5kcjy,yxofgp,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kcvg,iwsml3b,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5kfoo,ix5jofh,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ix5kgoy,z0hhng,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kjjm,ix5jw1e,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.857441808883045e-05
ix5koj9,z0dajn,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ks9p,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kssi,z0hjst,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kt2v,yzwquw,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kvao,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5kxzn,z0hkr5,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5l1ws,z0f9ep,reply to a submission,6.75052316554533e-05,5.0633987140304e-09,3.0002325180201466e-05
ix5l2w7,iws6wwu,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5l98q,ix49f3j,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5laxx,ix45bbm,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
ix5lc2w,z0hn8o,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5lgx6,z0dajn,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5lj1h,ix5laxx,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
ix5ljtw,ix5l1ws,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5ljvs,ix5hii3,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
ix5lp27,yxsh1y,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5lp95,ix4o7b4,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5ltj8,ix5ljvs,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5lugs,z0fnmc,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5lxu7,z0dajn,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5m4v1,ix5kfoo,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5m54p,ix5jzcf,reply to a comment,4.50034877703022e-05,1.620287588489728e-08,4.000310024026862e-05
ix5m5cp,z0hn8o,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5mb0y,z0htmr,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5mg30,ix5jofh,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
ix5mj9c,z0hn8o,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
ix5mqah,ix34ov7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5mqn0,ix36zdn,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5n589,ix5mj9c,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5nbgk,z0f9ep,reply to a submission,4.50034877703022e-05,1.01267974280608e-08,3.0002325180201466e-05
ix5ne17,ix53zt7,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5nfll,ix4tpty,reply to a comment,6.75052316554533e-05,2.126627459892768e-08,3.937805179901443e-05
ix5nn5h,ix5f9cw,reply to a comment,4.50034877703022e-05,1.2152156913672962e-08,3.600279021624176e-05
ix5norj,z0f9ep,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5npex,ix188fb,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5nrww,ix4lu5d,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
ix5nuar,ix4gzl3,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
ix5nvh8,iwsz5xs,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
ix5nwdf,iwrul11,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5nwvt,z07azz,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
ix5o15k,ix5mg30,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5o34j,z0i4xc,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5o4gs,ix3tf18,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
ix5o745,z0fww0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5o7c9,ix5i5bq,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
ix5oapd,z01e4q,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5oczh,ix57zuo,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
ix5odfk,z0i73y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
ix5ogod,ix3fhnn,reply to a comment,9.00069755406044e-05,2.02535948561216e-08,3.600279021624176e-05
ix5om3i,ix5kc3k,reply to a comment,4.50034877703022e-05,5.56973858543344e-09,4.125319712277701e-05
